id,clio_id_display,author_display,author_vern_display,author_facet,format,isbn_display,language_facet,database_restrictions_display,material_type_display,lc_callnum_display,full_publisher_display,location_call_number_id_display,published_display,published_vern_display,title_display,title_vern_display,subject_topic_facet,subject_geo_facet,subject_era_facet,subtitle_display,subtitle_vern_display,url_fulltext_display,url_munged_display,url_suppl_display
4405480,4405480,"Enatsu\, Yutaka\, 1948-","江夏豊\, 1948-",,Books,4789920615,Japanese,,197 p.,,"Tōkyō : Sukī Jānaru\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 E525 1997 (LC)|DELIM|4788979,,,Enatsu no hōsoku,江夏の法則　,Baseball,Japan,,kusayakyū baiburu,草野球バイブル,,,
4380902,4380902,"Kondō\, Tadayuki\, 1930-","近藤唯之\, 1930-",,Books,456957064X,Japanese,,234 p.,,"Tōkyō : PHP Kenkyūjo\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 K65 1997 (LC)|DELIM|4763478,,,Puro yakyū unmei o kaeta isshun,プロ野球運命を変えた一瞬,Baseball,Japan,,,,,,
4586392,4586392,"Koseki\, Junji\, 1952-","小関順二\, 1952-",,Books,4916124367,Japanese,,223 p.,,"Tōkyō : Sōmasha\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 K68 1997 (LC)|DELIM|4976588,,,Dorafuto ōkoku,ドラフト王国　,Baseball,Japan,,puroyakyū o dorafuto de yomu,プロ野球をドラフトで読む,,,
4586421,4586421,,,,Books,484630244X,Japanese,,190 p.,,"Nishinomiya-shi : Kasaisha\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 P873 1997 (LC) |DELIM|4976618,,,Puro yakyū o dame ni shita no wa koitsu da!!,プロ野球をダメにしたのはコイツだ!!,Baseball,Japan,,'97 Kyojin - Hanshin [senpan] risuto,'97巨人　- 阪神　[戦犯] リスト　,,,
4586429,4586429,"Enatsu\, Yutaka\, 1948-","江夏豊\, 1948-",,Books,4789920674,Japanese,,183 p.,,"Tōkyō : Sukī Jānaru\, 1998.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 E534 1998 (LC)|DELIM|4976627,,,Puro yakyū kansenjutsu,プロ野球観戦術　,Baseball,Japan,,,,,,
4588515,4588515,,,,Books,4884691385,Japanese,,256 p.,,"Tōkyō : Taiyō Shuppan\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 K96 1997 (LC)|DELIM|4978829,,,'97 puro yakyū koitsura minna dogeza shiro!!,'97プロ野球コイツらみんな土下座しろ!!,Baseball,Japan,,,,,,
4604321,4604321,"Ikei\, Masaru",池井優,,Books,4140803754,Japanese,,255 p.,,"Tōkyō : Nippon Hōsō Shuppan Kyōkai\, 1998.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 I43 1998 (LC) |DELIM|4995225,,,Mejā rīgu ni chōsen suru otokotachi,メジャーリーグに挑戦する男たち　,Baseball,Japan,,,,,,
4604419,4604419,"Nomura\, Katsuya\, 1935-","野村克也\, 1935-",,Books,4594023762,Japanese,,221 p.,,"Tōkyō : Nippon Hōsō Purojekuto\, 1998 (1999 printing)",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 N638 1999 (LC) |DELIM|4995328,,,Jakusha ga shōsha ni naru tame ni,弱者が勝者になるために　,Baseball,Japan,,nomudasu 2,ノムダス2,,,
5928639,5928639,,,,Journals & Newspapers,,English,,v.,,"New York : American Sports Pub. Co.\, [c1907-",LSF - Request for delivery to any Yale Library >>  NLj28 Sp23|DELIM|6631366,,,Spalding's official base ball record,,Baseball,,,,,,,
4880231,4880231,"Kondō\, Tadayuki\, 1930-","近藤唯之\, 1930-",,Books,483796009X,Japanese,,263 p.,,"Tōkyō : Mikasa Shobō\, 2000.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 K655 2000 (LC) |DELIM|5278584,,,Tsūkai puro yakyūjin goroku,痛快！プロ野球人語錄　,Baseball,Japan,,,,,,
4896033,4896033,"Satō\, Michisuke\, 1937-","佐藤道輔\, 1937-",,Books,4831901245,Japanese,,216 p.,,"Tōkyō : Hōchi Shinbunsha\, Heisei 10 [1998]",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 S28 1998 (LC) |DELIM|5294781,,,Futatabi Kōshien no kokoro o motomete,ふたたび甲子園の心を求めて　,Baseball,Japan,,"hakkyū\, sono shunka shūtō","白球\, その春夏秋冬　",,,
4841041,4841041,"Koseki\, Junji\, 1952-","小関順二\, 1952-",,Books,4794210388,Japanese,,230 p.,,"Tōkyō : Sōshisha\, 2001.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 K686 2001 (LC)|DELIM|5238292,,,Puro yakyū mondaidarake no 12-kyūdan,プロ野球問題だらけの12球団,Baseball,Japan,,2001-nenban,2001年版,,,
4857228,4857228,"Suzuki\, Yoshinobu\, 1943-","鈴木義信\, 1943-",,Books,4806113131,Japanese,,205 p.,,"Tōkyō : Chūkei Shuppan\, 1999.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 S99 1999 (LC) |DELIM|5254928,,,Tsuyoi chīmu no yōhei to senryaku,強いチームの用兵と戦略　,Baseball,Japan,,moto orinpikku yakyū nihon daihyō kantoku ga akasu shōri no hōsoku,元オリンピック野球日本代表監督が明かす「勝利の法則」,,,
11317461,11317461,"Inō\, Shigeyoshi\, 1935-","井箟重慶\, 1935-",,Books,"97,840,473,159,904,000,000,000",Japanese,,207 pages,,"Tōkyō : Kadokawa Magajinzu\, 2013.,Tōkyō : Hatsubai Kabushiki Kaisha Kadokawa Gurūpu Paburisshingu.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 I56 2013 (LC)|DELIM|11470151,,,Puro yakyū mō hitotsu no kōbō,プロ野球もうひとつの攻防,Baseball,Japan,,"""senshu vs furonto"" no genba",「選手vsフロント」の現場,,,
11017933,11017933,"Jian\, Yongchang",簡永昌,,Books,,Chinese,,"66\, 62 p.",,"Taibei Shi : Jian Yongchang\, Minguo 66 [1977]",LSF - Request for delivery to any Yale Library >>  GV863.795.A1 J53 1977 (LC)|DELIM|11195273,,,Bang qiu yu wo,棒球與我,Baseball,Taiwan,,,,,,
6930825,6930825,"Kondō\, Tadayuki\, 1930-","近藤唯之\, 1930-",,Books,4569572006,Japanese,,309 p.,,"Tōkyō : PHP Kenkyūjo\, 1998.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 K652 1998 (LC)|DELIM|7505364,,,Puro yakyū otoko no bigaku,プロ野球男の美学,Baseball,Japan,,,,,,
1115861,1115861,,,,Books,,Japanese,,14 v.,,"Tōkyō : Bēsubōru Magajinsha\, 1980.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 M45 1980 (LC)|DELIM|1245737,,,Meijiki yakyū meicho senshū,明治期野球名著選集　,Baseball,Japan,,,,,,
4092521,4092521,"Tobita\, Suishū\, 1886-1965","飛田穗洲\, 1886-1965",,Books,458301547X,Japanese,,2 v.,,"Tōkyō : Bēsubōru Magajinsha\, 1972 (1979-1982 printing)","LSF - Request for delivery to any Yale Library >>  GV863.77 A1 T62 1979 (LC)|DELIM|4461166,SML\, Stacks\, LC Classification >>  GV863.77 A1 T62 1979 (LC)|DELIM|4461167",,,Tobita Suishū no kōkō yakyū nyūmon,飛田穗洲の高校野球入門　,Baseball,Japan,,,,,,
5929984,5929984,,,,Journals & Newspapers,,English,,v.,,"Chicago ; New York : A.G. Spalding & Bros.\,",LSF - Request for delivery to any Yale Library >>  NLj28 Sp22|DELIM|6632795,,,"Spalding's base ball guide\, and official league book for .",,Baseball,,,a complete hand book of the national game of base ball .,,,,
7424186,7424186,"Vené\, Juan",,,Books,9806509064,Spanish,,205 p.,,"[Venezuela? : s.n.\, 2005]","SML\, Stacks\, LC Classification >>  GV862.5 .V46X 2005 (LC)|DELIM|7942493",,,Juan Vené en la pelota,,"Baseball,History",Venezuela,,,,,,
6181517,6181517,"Ōsawa\, Keiji\, 1932-","大沢啓二\, 1932-",,Books,"41,986,054,919,784,100,000,000",Japanese,,222 p.,,"Tōkyō : Tokuma Shoten\, 1996.",LSF - Request for delivery to any Yale Library >>  GV875.7 .O834 1996 (LC)|DELIM|6858827,,,"""Hitotarashi"" no kanrijutsu",「人たらし」の管理術,"Baseball,Baseball managers,Management",Japan,,"donna buka demo ugokaseru ""oreryu"" kokoro no tsukamikata",どんな部下でも動かせる「オレ流」心のつかみ方,,,
5951133,5951133,"Jordan\, Pat",,,Books,396070787,English,,277 p.,,"New York : Dodd\, Mead\, [1975]","SML\, Stacks\, LC Classification >>  GV865 J67 A34 (LC)|DELIM|6655526",,,A false spring,,"Jordan\, Pat,Baseball,Pitching (Baseball)",,,,,,,
5951138,5951138,"Jordan\, Pat",,,Books,396067115,English,,"xi\, 211 p.",,"New York\, Dodd\, Mead [1973]",LSF - Request for delivery to any Yale Library >>  GV865 A1 J67 (LC)|DELIM|6655531,,,The suitors of spring,,"Baseball,Pitchers (Baseball)",,,,,,,
8036440,8036440,"James\, Bill\, 1949-",,,Books,"19,315,840,369,781,900,000,000",English,,729 p.,,"Morton Grove\, Ill. : STATS Pub.\, c2002.","SML\, Stacks\, LC Classification >>  GV877 .J352 2002 (LC)|DELIM|8459745",,,Win shares,,"Baseball,Baseball players",,,,,,,
9378459,9378459,"Wendel\, Tim",,,Books,"97,803,068,184,860,300,000,000",English,,"xii\, 268 p.",,"Cambridge\, MA : Da Capo Press\, 2010.","Bass Library\, Stacks >>  GV871 .W46X 2010 (LC)|DELIM|9731091",,,High heat,,"Pitching (Baseball),Pitchers (Baseball),History",,,the secret history of the fastball and the improbable search for the fastest pitcher of all time,,,,
8812292,8812292,"Payán Franco\, Humberto",,,Books,,Spanish,,395 p.,,"[Mexico] : Chihuahua\, 2008.",LSF - Request for delivery to any Yale Library >>  GV863.16.A1 L67 2008 (LC)|DELIM|9225234,,,Historia del béisbol de delicias y su región de la tercera zona,,"Baseball,Baseball players,History",Mexico,,,,,,
1095264,1095264,,,,Books,409379541X,Japanese,,221 p.,,"Tōkyō : Shōgakkan\, 1995.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 O45 1995 (LC)|DELIM|1225051,,,ON taiketsu goroku,ON 対決語錄　,"Baseball,Baseball players",Japan,,Meikyū zadankai 15-nen no rekishi kara,名球座談会15年の歴史から　,,,
1057546,1057546,"Tsubaki\, Yasuyuki\, 1942-","椿泰行\, 1942-",,Books,4620720666,Japanese,,266 p.,,"Tōkyō : Mainichi Shinbunsha\, 1992.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 T87 1992 (LC)|DELIM|1186974,,,Hangurī budō to angurī yūgi,ハングリ一武道とアングリ一遊戯,Baseball,"Japan,United States",,yakyū vs bēsubōru tsūkai 50 pointo,野球　vs ベ一スボ一ル痛快50ポイント,,,
4242645,4242645,"Enatsu\, Yutaka\, 1948-","江夏豊\, 1948-",,Books,4093872201,Japanese,,222 p.,,"Tokyo : Shōgakkan\, 1997.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 E53 1997 (LC)|DELIM|4619500,,,Kutabare! Jaiantsu,くたばれ! ジャイアンツ　,"Baseball,Baseball players",Japan,,,,,,
8250454,8250454,Brooks & Sons,,,"Books,Online",,English,Access restricted by licensing agreement.,1 trade card,,"[Boston : s.n.\, 1888]",Yale Internet Resource >> Online Resource|DELIM|8647503,,,"Judgment! Brooks & Son's handy base ball schedule\, season 1888. Keep it! And remember that E.K. Brooks & Son\, will open the splendid new cosmopolitan dining room 13 Eliot St.\, near Washington .",,"Baseball,Advertising",,,,,,Online database~|Z|~http://opac.newsbank.com/select/broadsides1/28063~|Z|~American Broadsides and Ephemera,
9657338,9657338,"Lavin\, Christine",,,"Audio,Online",,English,Access restricted by licensing agreement.,1 online resource,,"West Chester\, Penn. : Appleseed\, c2004.",Yale Internet Resource >> Online Resource|DELIM|9986184,,,Sometimes Mother really does know best,,"Folk music,Popular music",United States,,,,,Online music~|Z|~http://www.aspresolver.com/aspresolver.asp?AMSO;531089,
8362086,8362086,"Vené\, Juan",,,Books,"97,898,069,931,509,800,000,000",Spanish,,328 p.,,"Caracas : Ediciones B\, 2007.","SML\, Stacks\, LC Classification >>  GV862.5 .V46 2007 (LC) Oversize|DELIM|8786992",,,Cinco mil años de beisbol,,"Baseball,History",Latin America,,,,,,
1039496,1039496,,,,Books,489308187X,Japanese,,186 p.,,"Tōkyō : Bukkumansha\, 1992.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 H25 1992 (LC)|DELIM|1168601,,,Hanshin nain no naishobanashi,阪神ナインのないしょ話　,"Hanshin Taigāsu (Baseball team),Baseball",Japan,,ima barasu kaishingeki no ura no ura,いまバラス快進撃のウラのウラ　,,,
4418503,4418503,"Sayama\, Kazuo\, 1936-","佐山和夫\, 1936-",,Books,4121014324,Japanese,,"ii9\, 194 p.",,"Tōkyō : Chūō Kōronsha\, 1998.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 S29 1998 (LC)|DELIM|4802448,,,Bēsubōru to Nihon yakyū,ベースボールと日本野球,"Baseball,History","Japan,United States",,uchikatsu shikō mamorinuku seishin,打ち勝つ思考、守り抜く精神,,,
4405491,4405491,,,,Books,4894510189,Japanese,,"206 p.\, [4] p. of plates",,"Tōkyō : Foresuto Shuppan\, 1997.",LSF - Request for delivery to any Yale Library >>  GV865 A1 K96 1997 (LC)|DELIM|4788990,,,Kyojin no yonban,巨人の4番　,"Yomiuri Kyojingun (Baseball team),Baseball players",Japan,,eikō no za,栄光の座　,,,
4593822,4593822,,,,Books,4884691520,Japanese,,317 p.,,"Tōkyō : Taiyō Shuppan\, 1998.",LSF - Request for delivery to any Yale Library >>  GV865 A1 S58 1998 (LC)|DELIM|4984365,,,"Shuku yūshō!! kotoshi koso\, onegai shimasu yo Nagashima-san!!","祝優勝!! 今年こそ\, お願いしますよ長嶋さん!!","Yomiuri Jiantsu (Baseball team),Baseball players",Japan,,,,,,
7467127,7467127,"Nomura\, Katsuya\, 1935-","野村克也\, 1935-",,Books,4047100366,Japanese,,"Tōkyō,176 p.",,,"SML\, Stacks\, LC Classification >>  GV875.Y66 N66 2006 (LC)|DELIM|7983571",,,Kyojingunron,巨人軍論,"Yomiuri Kyojingun (Baseball team),Baseball,Management",Japan,,"soshiki to wa\, ningen to wa\, dentō to wa","組織とは\, 人間とは\, 伝統とは",,,
4817659,4817659,,,,Books,4889918450,Japanese,,191 p.,,"Tōkyō : Media Fakutorī\, 1999.",LSF - Request for delivery to any Yale Library >>  GV863.77 A1 H255 1999 (LC)|DELIM|5214172,,,Taigāsu fan to iu ikikata,タイガースファンという生き方,"Hanshin Taigāsu (Baseball team),Baseball fans",Japan,,sekaiichi no fukō to uchūichi no kōfuku o seotte,世界一の不幸と宇宙一の幸福を背負って,,,
6302386,6302386,"Inoue\, Shōichi\, 1955-","井上章一\, 1955-",,Books,4872335651,Japanese,,381 p.,,"Tōkyō : Ōta Shuppan\, 2001.","SML\, Stacks\, LC Classification >>  GV863.77.A1 I56 2001 (LC)|DELIM|6966497",,,Hanshin Taigāsu no shōtai,阪神タイガースの正体,"Hanshin Taigāsu (Baseball team),Baseball,History",Japan,,,,,,
10590930,10590930,"Shiozawa\, Yukito\, 1947-","塩澤幸登\, 1947-",,Books,"97,843,099,094,484,300,000,000",Japanese,,445 p.,,"Tōkyō : Matsurikasha\, 2012.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 S516 2012 (LC)|DELIM|10788052,,,Shitō,死闘,"Hanshin Taigāsu (Baseball team),Baseball,History",Japan,,Shōwa sanjūnananen Hanshin Taigāsu,昭和三十七年阪神タイガース,,,
6106814,6106814,,,,Books,4591062058,Japanese,,167 p.,,"Tōkyō : Popurasha\, 1999.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 Y37 1999 (LC)|DELIM|6795795,,,Yappari! Hanshin Taigāsu,やっぱり！阪神タイガース,"Hanshin Taigāsu (Baseball team),Baseball fans",Japan,,,,,,
8160045,8160045,"Katō\, Hideaki",加藤英明,,Books,"97,844,920,430,424,400,000,000",Japanese,,165 p.,,"Tōkyō : Tōyō Keizai Shinpōsha\, 2008.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 K389 2008 (LC)|DELIM|8565087,,,Yakyūjin no sakkaku,野球人の錯覚,"Baseball,Baseball players,Records",Japan,,,,,,
8317742,8317742,"Inoue\, Shōichi\, 1955-","井上章一\, 1955-",,Books,"48,723,378,089,784,800,000,000",Japanese,,159 p.,,"Tōkyō : Ōta Shuppan\, 2003.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 I55 2003 (LC)|DELIM|8710211,,,"""Ato ikkyū!"" no seishinshi",「あと一球っ!」の精神史,"Hanshin Taigāsu (Baseball team),Baseball fans",Japan,,Hanshin fan to shite ikiru imi,阪神ファンとして生きる意味,,,
391402,391402,"Ramos\, Alí",,,Books,,Spanish,,190 p.,,"[Caracas] : Ministerio de Información y Turismo\, [1982]","LSF-Use in SML\, Manuscripts and Archives only (Non-Circ) >> Folio G 151 (LC)|DELIM|451375",,,Todos fueron héroes,,"Baseball,Baseball players,History",Venezuela,,,,,,
3087563,3087563,"Zinsser\, William Knowlton",,,Books,60160594,English,,"viii\, 197 p.\, [16] p. of plates",,"New York : Harper & Row\, c1989.",LSF - Request for delivery to any Yale Library >>  GV875.6 Z56X 1989 (LC)|DELIM|3385573,,,Spring training,,"Pittsburgh Pirates (Baseball team),Baseball,Training",,,,,,,
3916411,3916411,"Meyer\, Bruce\, 1957-",,,Books,887532829,English,,128 p.,,"Windsor : Black Moss Press\, c1995.",LSF - Request for delivery to any Yale Library >>  PR9199.3 M483 G66 1995|DELIM|4277915,,,Goodbye Mr. Spalding,,"Baseball stories\, Canadian,Baseball players",,,stories,,,,
3884113,3884113,"Ralbovsky\, Marty",,,Books,,English,,255 p.,,"New York\, Hawthorn Books [1974]",LSF - Request for delivery to any Yale Library >>  GV880.5 R35 (LC)|DELIM|4244077,,,Destiny's darlings,,"Little League Baseball\, inc,Baseball",,,a world championship Little League team twenty years later,,,,
7425268,7425268,"Montes\, Mari",,,Books,9803541870,Spanish,,137 p.,,"Caracas : Alfadil\, c2005.","SML\, Stacks\, LC Classification >>  GV863.A1 M633 2005 (LC)|DELIM|7943442",,,Por la goma 2005,,"Baseball,Baseball players",United States,,Guillén y otras alegrías,,,,
6127619,6127619,"Treto Cisneros\, Pedro",,,Books,786413786,"English,Spanish",,"vii\, 504",,"Jefferson\, NC : McFarland\, 2002.","SML\, Stacks\, LC Classification >>  GV863.16.A1 T74 2002 (LC)+ Oversize|DELIM|6813225",,,The Mexican league,,"Baseball,Baseball players,History",Mexico,,"comprehensive player statistics\, 1937-2001 = La liga Mexicana : estadísticas comprensivas de los jugadores\, 1937-2001",,,,
6639680,6639680,"González Echevarría\, Roberto",,,Books,8493231169,Spanish,,720 p.,,"Madrid : Editorial Colibri\, 2004.","SML\, Stacks\, LC Classification >>  GV863.25.A1 G65X18 2004|DELIM|7248563",,,La gloria de Cuba,,"Baseball,History,Social aspects",Cuba,,historia del beisbol en la isla,,,,
4935407,4935407,,,,Books,71385568,English,,304 p.,,"New York : London : McGraw-Hill\, 2002.","Bass Library\, Stacks >>  GV875 C6 B266 2002 (LC)|DELIM|5334713",,,Banks to Sandberg to Grace,,"Chicago Cubs (Baseball team),Baseball players",,,five decades of love and frustration with the Chicago Cubs,,,,
5337391,5337391,"Plimpton\, George",,,Books,60133732,English,,"vi\, 153 p.\, [4] leaves of plates",,"New York : Harper & Row\, [1974]","SML\, Stacks\, LC Classification >>  GV865 A25 P57 1974 (LC)|DELIM|5804652",,,One for the record,,"Aaron\, Hank\, 1934-,Baseball,Home runs (Baseball)",,,the inside story of Hank Aaron's chase for the home-run record,,,,
6941779,6941779,"Montes\, Mari",,,Books,9803541579,Spanish,,127 p.,,"Caracas\, Venezuela : Alfadil\, 2004.",LSF - Request for delivery to any Yale Library >>  GV863.A1 M63 2004 (LC)|DELIM|7516133,,,Por la goma,,"Baseball,Baseball players",United States,,"2004\, un año por encima del promedio",,,,
5215937,5215937,"Asinof\, Eliot\, 1919-",,,Books,,English,,302 p.,,"New York\, Holt\, Rinehart and Winston [1963]","Bass Library\, Stacks >>  GV875 C6 A83 (LC)|DELIM|5624860",,,Eight men out,,"Chicago White Sox (Baseball team),Baseball,History",,,the Black Sox and the 1919 world series,,,,
10220426,10220426,,,,Audio,,English,,1 sound disc,,"Revere\, Mass. : Fleetwood\, [between 1975 and 1985]",LSF--Contact musiclibrary@yale.edu for use in Music Library >>  Fleetwood FCLP 3091|DELIM|10488676,,,The Super Sox '75,,"Boston Red Sox (Baseball team),Baseball",,,,,,,
848347,848347,"Salas H.\, Alexis",,,Books,,Spanish,,"385 p.\, [8] p. of plates",,"Caracas : [s.n.]\, 1985 (Caracas : M.A. García e Hijo)","SML\, Stacks\, LC Classification >>  GV863.41 A1 S25 1985 (LC)|DELIM|969199",,,"Momentos inolvidables del béisbol profesional venezolano\, 1946-1984",,"Baseball,History,Records",Venezuela,,,,,,
